Index,City,Country
55981,9447,104
55982,25831,20
55983,40939,124
55984,44650,1
55985,38691,137
55986,8125,175
55987,22312,79
55988,46268,99
55989,33690,204
55990,17224,133
55991,2965,123
55992,20917,2
55993,22909,71
55994,3186,83
55995,36620,9
55996,39606,185
55997,27190,12
55998,27250,107
55999,38176,106
56000,9759,22
56001,35519,210
56002,15509,8
56003,2909,111
56004,33343,229
56005,16906,35
56006,10946,125
56007,23563,34
56008,7434,184
56009,34619,67
56010,48337,46
56011,31361,9
56012,41073,84
56013,47993,179
56014,19390,160
56015,5361,166
56016,26679,4
56017,29976,40
56018,24988,234
56019,24285,88
56020,4002,47
56021,39468,221
56022,39706,28
56023,19582,239
56024,46677,227
56025,21629,39
56026,5295,107
56027,45015,102
56028,10938,188
56029,20240,176
56030,20914,195
56031,13714,193
56032,35347,205
56033,15497,50
56034,32672,153
56035,22558,72
56036,28657,153
56037,8734,7
56038,13642,218
56039,19967,140
56040,29361,220
56041,1004,173
56042,7758,186
56043,12663,108
56044,13371,17
56045,27766,22
56046,48986,179
56047,23831,180
56048,1115,165
56049,33311,81
56050,25674,66
56051,48142,92
56052,29262,200
56053,25676,9
56054,19587,229
56055,17322,198
56056,21451,17
56057,42413,27
56058,6858,73
56059,25408,85
56060,32841,193
56061,10583,114
56062,45496,50
56063,25555,162
56064,5474,227
56065,738,117
56066,33736,208
56067,794,120
56068,22771,33
56069,22487,205
56070,28785,22
56071,22350,196
56072,31154,22
56073,1455,46
56074,7704,31
56075,7798,60
56076,4175,194
56077,27293,134
56078,20592,210
56079,47081,42
56080,35273,234
56081,25859,181
56082,22186,114
56083,23285,83
56084,2381,190
56085,48976,189
56086,21840,139
56087,41058,215
56088,45817,195
56089,41618,150
56090,20294,119
56091,47000,48
56092,44410,241
56093,155,170
56094,36643,219
56095,42952,228
56096,42937,27
56097,944,152
56098,37850,24
56099,28133,19
56100,40626,112
56101,45995,33
56102,5714,240
56103,29437,8
56104,12896,216
56105,45701,193
56106,37678,135
56107,15206,134
56108,20138,210
56109,48492,102
56110,12875,133
56111,21472,154
56112,43252,230
56113,11714,10
56114,21037,209
56115,15901,51
56116,41688,10
56117,42531,55
56118,9180,195
56119,36587,206
56120,33325,167
56121,18532,94
56122,19472,221
56123,17328,135
56124,35641,195
56125,33447,234
56126,6404,145
56127,40739,202
56128,45426,216
56129,31651,49
56130,9510,182
56131,23458,42
56132,40486,115
56133,11193,233
56134,36543,52
56135,27451,163
56136,4366,131
56137,6405,230
56138,6000,240
56139,3199,160
56140,16134,75
56141,38285,99
56142,5151,118
56143,26109,215
56144,34165,3
56145,29501,2
56146,24764,169
56147,27287,75
56148,30607,16
56149,1152,67
56150,9464,31
56151,27790,153
56152,15294,139
56153,17196,177
56154,32795,236
56155,17283,16
56156,13912,51
56157,16471,54
56158,47043,233
56159,7227,164
56160,36490,153
56161,18561,107
56162,18437,72
56163,8854,3
56164,30568,10
56165,37380,100
56166,25947,66
56167,43268,124
56168,29161,32
56169,12754,134
56170,27307,100
56171,40872,7
56172,10924,89
56173,375,141
56174,26951,110
56175,33586,181
56176,24716,226
56177,43114,120
56178,44598,0
56179,7313,115
56180,35516,145
56181,9528,73
56182,8919,158
56183,29682,82
56184,37736,149
56185,10135,238
56186,16265,32
56187,43874,108
56188,4029,47
56189,1528,218
56190,17221,17
56191,29329,189
56192,49039,116
56193,27365,110
56194,25233,185
56195,43095,108
56196,30918,14
56197,9389,42
56198,38739,134
56199,27582,114
56200,29731,128
56201,45271,136
56202,5708,146
56203,3528,49
56204,32242,165
56205,11770,31
56206,32749,160
56207,26295,44
56208,22594,117
56209,11267,54
56210,47803,121
56211,39069,7
56212,841,237
56213,32674,103
56214,35144,237
56215,44198,103
56216,15793,217
56217,26670,38
56218,40454,223
56219,47635,116
56220,19961,223
56221,15914,95
56222,46217,185
56223,22666,234
56224,29230,82
56225,31677,30
56226,44617,132
56227,5382,193
56228,24971,130
56229,48600,227
56230,42439,172
56231,34303,209
56232,13369,3
56233,47084,68
56234,19285,170
56235,6679,194
56236,42763,128
56237,44201,84
56238,35531,3
56239,45998,6
56240,7011,104
56241,44264,148
56242,17357,66
56243,44185,10
56244,11469,24
56245,31574,167
56246,12363,180
56247,20979,210
56248,25050,126
56249,9352,69
56250,18263,47
56251,46445,97
56252,4963,126
56253,9820,39
56254,28842,152
56255,27977,93
56256,22764,49
56257,48899,46
56258,9318,116
56259,19759,128
56260,16352,83
56261,5224,22
56262,37003,217
56263,41349,188
56264,42094,191
56265,44020,105
56266,21154,100
56267,11219,32
56268,17459,164
56269,19363,194
56270,35421,163
56271,15478,145
56272,41352,83
56273,10989,46
56274,36190,204
56275,46492,195
56276,16201,104
56277,12491,120
56278,2866,6
56279,40101,224
56280,14816,105
56281,37396,145
56282,42598,242
56283,1126,33
56284,42221,136
56285,28496,114
56286,20350,125
56287,16026,171
56288,10826,212
56289,43456,17
56290,35144,195
56291,37585,204
56292,8542,46
56293,5207,84
56294,40875,137
56295,29565,2
56296,17982,159
56297,4904,240
56298,15952,169
56299,43086,58
56300,20921,76
56301,26609,41
56302,49041,20
56303,28501,174
56304,28468,84
56305,2894,152
56306,5144,242
56307,19458,191
56308,44587,145
56309,45793,241
56310,39400,219
56311,29091,143
56312,20297,180
56313,18247,101
56314,39325,152
56315,26141,213
56316,17642,6
56317,25688,194
56318,25989,67
56319,33380,77
56320,29511,163
56321,38788,158
56322,9925,63
56323,36755,59
56324,36443,30
56325,21997,53
56326,16750,149
56327,30167,6
56328,23227,76
56329,36726,90
56330,27798,41
56331,20157,64
56332,758,47
56333,18542,72
56334,27315,142
56335,25395,126
56336,34743,224
56337,21619,145
56338,38421,181
56339,24831,68
56340,10135,169
56341,18529,48
56342,37122,52
56343,11526,38
56344,18874,25
56345,22309,80
56346,19072,168
56347,30808,140
56348,24042,110
56349,1552,129
56350,3783,230
56351,40247,126
56352,28683,44
56353,30922,68
56354,27045,10
56355,32499,29
56356,43083,136
56357,46556,168
56358,44549,202
56359,32889,197
56360,18361,139
56361,42004,46
56362,42015,210
56363,31655,16
56364,11953,118
56365,27738,115
56366,36259,171
56367,34329,233
56368,26259,199
56369,6018,206
56370,2606,7
56371,20192,168
56372,13385,21
56373,18163,122
56374,48973,153
56375,24933,222
56376,37985,29
56377,37231,91
56378,3264,181
56379,41749,47
56380,35880,228
56381,190,7
56382,3866,39
56383,15698,138
56384,15296,226
56385,42810,112
56386,31084,93
56387,33244,68
56388,11072,91
56389,4065,39
56390,26025,133
56391,7115,90
56392,13979,230
56393,36261,54
56394,3669,160
56395,23405,6
56396,41170,197
56397,34901,201
56398,33573,215
56399,870,181
56400,40140,115
56401,43082,66
56402,14565,29
56403,29881,29
56404,24969,46
56405,34942,74
56406,48507,93
56407,34437,96
56408,19874,21
56409,16880,152
56410,12888,2
56411,1172,237
56412,1283,222
56413,44147,181
56414,13394,119
56415,26574,188
56416,23994,221
56417,2400,191
56418,31853,76
56419,14896,19
56420,13338,235
56421,11332,150
56422,28449,44
56423,11340,177
56424,9456,214
56425,30457,25
56426,19187,81
56427,35018,170
56428,8232,23
56429,36318,119
56430,40240,61
56431,16074,147
56432,165,183
56433,20375,239
56434,44080,184
56435,995,77
56436,3696,78
56437,34939,89
56438,19083,24
56439,32910,224
56440,8408,89
56441,30928,31
56442,6247,21
56443,8976,203
56444,22542,223
56445,23713,106
56446,27133,214
56447,38341,81
56448,7152,56
56449,11024,29
56450,1264,169
56451,16484,56
56452,4370,181
56453,1538,93
56454,37414,56
56455,16884,103
56456,17932,179
56457,15778,189
56458,31428,1
56459,4957,78
56460,17768,105
56461,21717,136
56462,42517,0
56463,30347,59
56464,12006,157
56465,26637,85
56466,42198,150
56467,29455,76
56468,214,241
56469,19067,188
56470,41744,201
56471,47529,104
56472,1931,211
56473,30428,25
56474,7575,187
56475,5913,95
56476,15066,221
56477,5794,148
56478,40506,74
56479,22122,97
56480,31513,15
56481,16238,53
56482,4842,88
56483,34358,30
56484,23964,229
56485,6698,18
56486,43433,5
56487,2019,16
56488,17944,29
56489,11483,4
56490,7294,77
56491,45493,103
56492,37668,64
56493,15639,89
56494,2825,123
56495,41778,188
56496,30621,192
56497,28893,141
56498,18508,26
56499,19502,68
56500,36191,44
56501,18117,163
56502,42529,163
56503,17091,74
56504,18759,150
56505,46934,226
56506,1085,27
56507,5951,87
56508,15082,200
56509,42382,48
56510,42148,70
56511,37484,155
56512,11309,52
56513,1458,147
56514,28761,86
56515,29518,23
56516,34188,177
56517,10357,208
56518,5820,128
56519,33289,207
56520,4737,163
56521,3432,181
56522,26444,188
56523,21891,164
56524,38557,92
56525,16491,237
56526,22736,237
56527,4522,6
56528,5488,63
56529,23458,193
56530,39462,125
56531,39790,24
56532,44989,234
56533,3220,16
56534,14629,97
56535,40460,44
56536,11962,223
56537,15413,226
56538,21461,145
56539,43817,195
56540,36253,157
56541,24858,25
56542,3120,110
56543,22890,52
56544,4405,101
56545,37442,71
56546,20418,214
56547,38437,172
56548,36504,121
56549,30037,197
56550,47380,79
56551,29346,97
56552,10294,179
56553,38892,40
56554,31084,55
56555,32352,49
56556,28709,93
56557,15141,47
56558,7544,212
56559,39326,21
56560,12361,145
56561,37502,14
56562,27144,32
56563,4658,49
56564,37500,130
56565,31689,167
56566,39824,224
56567,3864,182
56568,27151,23
56569,12434,22
56570,26088,100
56571,32028,2
56572,47309,136
56573,39121,2
56574,4149,217
56575,7677,67
56576,34288,122
56577,25156,105
56578,20694,27
56579,10403,21
56580,4590,147
56581,41826,58
56582,35004,163
56583,29350,97
56584,36643,127
56585,2954,227
56586,19051,183
56587,4116,199
56588,5292,217
56589,48645,132
56590,19908,193
56591,43984,178
56592,3149,26
56593,39489,124
56594,31704,31
56595,12798,230
56596,21917,44
56597,34932,30
56598,41948,138
56599,14584,180
56600,16181,32
56601,48162,29
56602,43539,17
56603,8050,231
56604,40881,210
56605,26377,126
56606,31974,223
56607,11710,234
56608,38325,216
56609,21263,71
56610,558,27
56611,43508,167
56612,34122,39
56613,489,100
56614,20584,219
56615,44767,92
56616,25747,158
56617,9709,223
56618,16606,54
56619,13401,12
56620,11625,77
56621,9383,193
56622,15796,30
56623,32806,49
56624,16059,79
56625,16105,240
56626,46227,108
56627,21234,38
56628,12104,82
56629,2046,72
56630,36347,75
56631,16986,153
56632,32101,196
56633,35140,181
56634,46959,103
56635,18475,50
56636,31560,5
56637,41409,170
56638,22392,124
56639,37464,51
56640,43260,30
56641,1141,213
56642,3385,151
56643,4382,201
56644,41334,51
56645,32751,45
56646,7550,119
56647,39614,187
56648,32255,159
56649,43292,127
56650,2767,102
56651,25456,132
56652,6052,137
56653,29874,135
56654,36532,166
56655,1968,104
56656,1359,195
56657,2348,102
56658,32388,88
56659,1076,87
56660,21301,3
56661,3999,130
56662,26859,146
56663,26346,201
56664,36167,162
56665,29014,188
56666,36392,134
56667,6126,20
56668,7428,142
56669,11247,69
56670,14164,49
56671,46715,71
56672,1722,133
56673,42550,173
56674,40963,95
56675,9417,56
56676,39862,205
56677,21493,240
56678,24850,163
56679,37793,116
56680,31087,81
56681,23020,15
56682,23005,170
56683,27587,224
56684,27334,120
56685,38709,164
56686,10729,78
56687,31659,11
56688,11716,120
56689,28005,133
56690,6793,189
56691,47971,238
56692,47595,85
56693,41550,71
56694,18923,135
56695,24204,175
56696,27522,51
56697,22505,153
56698,36868,219
56699,34401,155
56700,41218,75
56701,16884,225
56702,41379,207
56703,26698,93
56704,39626,61
56705,41725,28
56706,11264,49
56707,33411,218
56708,2523,10
56709,11044,233
56710,41730,117
56711,6363,174
56712,14418,118
56713,7612,131
56714,13999,194
56715,33366,130
56716,18881,9
56717,17729,146
56718,29521,97
56719,36540,54
56720,40629,136
56721,25082,66
56722,341,182
56723,34529,208
56724,22687,50
56725,9824,70
56726,32999,56
56727,48454,77
56728,23733,239
56729,38554,236
56730,8500,238
56731,10416,187
56732,13182,119
56733,5955,110
56734,31711,71
56735,40933,72
56736,27189,177
56737,23680,25
56738,42610,5
56739,8180,38
56740,8255,9
56741,40033,222
56742,43672,178
56743,35744,50
56744,37532,241
56745,9569,122
56746,18293,1
56747,29592,49
56748,27659,5
56749,48559,2
56750,32690,75
56751,30991,50
56752,21187,44
56753,33142,72
56754,3818,211
56755,28696,109
56756,20921,212
56757,18760,242
56758,21360,24
56759,23699,43
56760,11837,31
56761,47105,150
56762,26786,76
56763,49040,179
56764,3064,194
56765,46294,4
56766,15220,11
56767,12989,67
56768,47031,6
56769,48062,102
56770,2681,122
56771,16890,204
56772,42140,19
56773,17737,128
56774,38865,211
56775,21560,160
56776,609,85
56777,26486,61
56778,44483,241
56779,31044,117
56780,9995,68
56781,7464,118
56782,23767,34
56783,17916,220
56784,22310,223
56785,3011,2
56786,47539,181
56787,30445,175
56788,33264,49
56789,38323,103
56790,37644,203
56791,1964,75
56792,21438,93
56793,36693,199
56794,41221,100
56795,11928,19
56796,21267,80
56797,10384,198
56798,23772,107
56799,48639,66
56800,27263,116
56801,16055,117
56802,26306,5
56803,32906,217
56804,22923,199
56805,16077,55
56806,44884,50
56807,42932,127
56808,24426,76
56809,45305,219
56810,29438,144
56811,39215,197
56812,10305,129
56813,26332,28
56814,45119,23
56815,34217,4
56816,46953,38
56817,42724,215
56818,27833,70
56819,12031,64
56820,10465,128
56821,11806,0
56822,16175,214
56823,24267,20
56824,44812,77
56825,9669,186
56826,43255,168
56827,36642,59
56828,36774,160
56829,13167,140
56830,22539,236
56831,14314,9
56832,36458,58
56833,30434,156
56834,37224,128
56835,26068,14
56836,47396,139
56837,49143,112
56838,2921,104
56839,28176,33
56840,44013,192
56841,38428,210
56842,28104,112
56843,19808,237
56844,24415,216
56845,125,155
56846,33106,163
56847,23307,213
56848,9710,46
56849,32832,89
56850,34374,17
56851,7037,77
56852,18028,232
56853,6718,190
56854,8233,140
56855,41400,80
56856,29330,186
56857,14571,178
56858,31672,40
56859,11222,88
56860,47468,176
56861,10682,153
56862,4308,62
56863,18175,25
56864,16242,141
56865,31526,208
56866,3861,15
56867,11293,67
56868,31574,218
56869,5459,177
56870,47421,222
56871,26008,152
56872,34314,235
56873,4136,206
56874,42545,79
56875,27230,13
56876,3889,159
56877,27480,50
56878,855,91
56879,46244,235
56880,22662,3
56881,24925,134
56882,12526,117
56883,39672,81
56884,17945,161
56885,16287,78
56886,17064,226
56887,36366,221
56888,45180,220
56889,4182,58
56890,28929,69
56891,22665,7
56892,33662,1
56893,29609,161
56894,16866,237
56895,34287,132
56896,20427,226
56897,42122,231
56898,33528,173
56899,40404,123
56900,24969,39
56901,9807,118
56902,16679,118
56903,2503,7
56904,26003,162
56905,3162,35
56906,7138,122
56907,27613,36
56908,21340,72
56909,36967,1
56910,18040,130
56911,25156,30
56912,5831,43
56913,23180,161
56914,2835,44
56915,47360,212
56916,1196,12
56917,5710,128
56918,1177,6
56919,44922,157
56920,26669,32
56921,23217,192
56922,26089,144
56923,43893,72
56924,37524,203
56925,4503,42
56926,7510,75
56927,46346,120
56928,29070,171
56929,17414,5
56930,13091,134
56931,10164,236
56932,5807,105
56933,17642,21
56934,47858,223
56935,32876,229
56936,25775,74
56937,42887,204
56938,21758,45
56939,7510,239
56940,40537,74
56941,36439,81
56942,28747,31
56943,6080,178
56944,28228,172
56945,37244,40
56946,48623,82
56947,20191,55
56948,21325,130
56949,19340,158
56950,9568,213
56951,37499,43
56952,18642,150
56953,26227,6
56954,31202,41
56955,47908,8
56956,7412,194
56957,12633,38
56958,35897,86
56959,47342,80
56960,43973,191
56961,28519,57
56962,1388,215
56963,8360,44
56964,32915,215
56965,19152,26
56966,10261,33
56967,34177,125
56968,30991,51
56969,14838,204
56970,6100,38
56971,9558,139
56972,22710,167
56973,10543,30
56974,27036,100
56975,28219,218
56976,21570,77
56977,14332,134
56978,17105,223
56979,38608,197
56980,829,27
56981,1877,144
56982,35929,146
56983,47148,96
56984,19060,66
56985,362,4
56986,35582,16
